Commodity,Arrival_Date,price,min_price,max_price,n_varieties_reported
Soyabean,2018-11-15,3200.0,2500.0,3350.0,1
Soyabean,2018-11-16,3200.0,2500.0,3380.0,1
Soyabean,2018-11-17,3200.0,2500.0,3370.0,1
Soyabean,2018-11-19,3200.0,2500.0,3345.0,1
Soyabean,2018-11-20,3250.0,2500.0,3405.0,1
Soyabean,2018-11-21,3200.0,2500.0,3375.0,1
Soyabean,2018-11-22,3240.0,2500.0,3370.0,1
Soyabean,2018-11-23,3200.0,2500.0,3390.0,1
Soyabean,2018-11-24,3250.0,2500.0,3430.0,1
Soyabean,2018-11-30,3300.0,2500.0,3405.0,1
Soyabean,2018-12-01,3250.0,2500.0,3420.0,1
Soyabean,2018-12-03,3280.0,2500.0,3410.0,1
Soyabean,2018-12-04,3250.0,2500.0,3345.0,1
Soyabean,2018-12-05,3250.0,2500.0,3395.0,1
Soyabean,2018-12-06,3200.0,2500.0,3430.0,1
Soyabean,2018-12-08,3260.0,2500.0,3350.0,1
Soyabean,2018-12-10,3270.0,2500.0,3355.0,1
Soyabean,2018-12-11,3220.0,2500.0,3380.0,1
Soyabean,2018-12-12,3270.0,2500.0,3390.0,1
Soyabean,2018-12-13,3250.0,2500.0,3390.0,1
Soyabean,2018-12-14,3250.0,2500.0,3380.0,1
Soyabean,2018-12-15,3250.0,2500.0,3370.0,1
Soyabean,2018-12-17,3275.0,2500.0,3410.0,1
Soyabean,2018-12-18,3250.0,2500.0,3390.0,1
Soyabean,2018-12-19,3270.0,2500.0,3405.0,1
Soyabean,2018-12-20,3350.0,2500.0,3435.0,1
Soyabean,2018-12-21,3320.0,2500.0,3390.0,1
Soyabean,2018-12-22,3300.0,2500.0,3400.0,1
Soyabean,2018-12-24,3340.0,2500.0,3400.0,1
Soyabean,2018-12-25,3300.0,2500.0,3370.0,1
Soyabean,2018-12-26,3270.0,2500.0,3365.0,1
Soyabean,2018-12-27,3280.0,2500.0,3380.0,1
Soyabean,2018-12-28,3250.0,2500.0,3345.0,1
Soyabean,2018-12-29,3250.0,2500.0,3355.0,1
Soyabean,2018-12-31,3250.0,2500.0,3365.0,1
Soyabean,2019-01-01,3250.0,2500.0,3350.0,1
Soyabean,2019-01-02,3250.0,2500.0,3350.0,1
Soyabean,2019-01-03,3250.0,2500.0,3385.0,1
Soyabean,2019-01-04,3250.0,2500.0,3375.0,1
Soyabean,2019-01-07,3290.0,3290.0,3325.0,1
Soyabean,2019-01-08,3300.0,2500.0,3390.0,1
Soyabean,2019-01-09,3345.0,2500.0,3475.0,1
Soyabean,2019-01-10,3385.0,2500.0,3500.0,1
Soyabean,2019-01-11,3330.0,2500.0,3480.0,1
Soyabean,2019-01-12,3350.0,2500.0,3480.0,1
Soyabean,2019-01-15,3470.0,2500.0,3605.0,1
Soyabean,2019-01-16,3440.0,2500.0,3580.0,1
Soyabean,2019-01-17,3500.0,2500.0,3650.0,1
Soyabean,2019-01-18,3600.0,2500.0,3700.0,1
Soyabean,2019-01-19,3625.0,2500.0,3745.0,1
Soyabean,2019-01-21,3700.0,2500.0,3825.0,1
Soyabean,2019-01-22,3700.0,2500.0,3830.0,1
Soyabean,2019-01-24,3650.0,2500.0,3810.0,1
Soyabean,2019-01-25,3700.0,2500.0,3855.0,1
Soyabean,2019-01-28,3750.0,2500.0,3920.0,1
Soyabean,2019-01-29,3800.0,2500.0,3975.0,1
Soyabean,2019-01-30,3800.0,2500.0,3900.0,1
Soyabean,2019-01-31,3800.0,2500.0,3935.0,1
Soyabean,2019-02-02,3750.0,2500.0,3910.0,1
Soyabean,2019-02-05,3750.0,2500.0,3875.0,1
Soyabean,2019-02-06,3750.0,2500.0,3800.0,1
Soyabean,2019-02-08,3700.0,2500.0,3835.0,1
Soyabean,2019-02-09,3700.0,2500.0,3830.0,1
Soyabean,2019-02-11,3700.0,2500.0,3810.0,1
Soyabean,2019-02-12,3650.0,2500.0,3765.0,1
Soyabean,2019-02-13,3700.0,2500.0,3815.0,1
Soyabean,2019-02-14,3700.0,2500.0,3830.0,1
Soyabean,2019-02-15,3750.0,2500.0,3840.0,1
Soyabean,2019-02-16,3650.0,2500.0,3780.0,1
Soyabean,2019-02-18,3700.0,2500.0,3790.0,1
Soyabean,2019-02-19,3700.0,2500.0,3830.0,1
Soyabean,2019-02-20,3700.0,2500.0,3835.0,1
Soyabean,2019-02-21,3700.0,2500.0,3830.0,1
Soyabean,2019-02-22,3700.0,2500.0,3795.0,1
Soyabean,2019-02-23,3650.0,2500.0,3770.0,1
Soyabean,2019-02-25,3670.0,2500.0,3780.0,1
Soyabean,2019-02-26,3650.0,2500.0,3745.0,1
Soyabean,2019-02-27,3500.0,2500.0,3685.0,1
Soyabean,2019-02-28,3500.0,2500.0,3650.0,1
Soyabean,2019-03-01,3500.0,2500.0,3655.0,1
Soyabean,2019-03-02,3500.0,2500.0,3665.0,1
Soyabean,2019-03-05,3625.0,2500.0,3745.0,1
Soyabean,2019-03-07,3600.0,2500.0,3750.0,1
Soyabean,2019-03-08,3600.0,2500.0,3710.0,1
Soyabean,2019-03-09,3600.0,2500.0,3720.0,1
Soyabean,2019-03-14,3600.0,2500.0,3720.0,1
Soyabean,2019-03-15,3600.0,2500.0,3770.0,1
Soyabean,2019-03-16,3600.0,2500.0,3740.0,1
Soyabean,2019-03-18,3600.0,2500.0,3735.0,1
Soyabean,2019-03-19,3600.0,2500.0,3735.0,1
Soyabean,2019-03-20,3600.0,2500.0,3730.0,1
Soyabean,2019-03-22,3600.0,2500.0,3745.0,1
Soyabean,2019-03-23,3600.0,2500.0,3775.0,1
Soyabean,2019-03-26,3600.0,2500.0,3750.0,1
Soyabean,2019-03-27,3600.0,2500.0,3735.0,1
Soyabean,2019-03-28,3650.0,2500.0,3765.0,1
Soyabean,2019-03-29,3650.0,2500.0,3740.0,1
Soyabean,2019-04-02,3650.0,2500.0,3780.0,1
Soyabean,2019-04-03,3650.0,2500.0,3800.0,1
Soyabean,2019-04-04,3700.0,2500.0,3810.0,1
Soyabean,2019-04-06,3700.0,3500.0,3880.0,1
Soyabean,2019-04-08,3720.0,3500.0,3840.0,1
Soyabean,2019-04-09,3700.0,3550.0,3850.0,1
Soyabean,2019-04-10,3750.0,3500.0,3850.0,1
Soyabean,2019-04-11,3725.0,2500.0,3800.0,1
Soyabean,2019-04-12,3730.0,2500.0,3830.0,1
Soyabean,2019-04-15,3730.0,2500.0,3835.0,1
Soyabean,2019-04-16,3730.0,2500.0,3840.0,1
Soyabean,2019-04-20,3700.0,2500.0,3800.0,1
Soyabean,2019-04-22,3700.0,2500.0,3795.0,1
Soyabean,2019-04-23,3700.0,2500.0,3805.0,1
Soyabean,2019-04-24,3700.0,2500.0,3820.0,1
Soyabean,2019-04-25,3700.0,2500.0,3805.0,1
Soyabean,2019-04-26,3700.0,2500.0,3785.0,1
Soyabean,2019-04-27,3700.0,2500.0,3820.0,1
Soyabean,2019-04-29,3700.0,2500.0,3765.0,1
Soyabean,2019-04-30,3700.0,2500.0,3765.0,1
Soyabean,2019-05-01,3650.0,2500.0,3760.0,1
Soyabean,2019-05-02,3600.0,2500.0,3735.0,1
Soyabean,2019-05-03,3600.0,2500.0,3695.0,1
Soyabean,2019-05-06,3600.0,2500.0,3675.0,1
Soyabean,2019-05-07,3600.0,2500.0,3665.0,1
Soyabean,2019-05-08,3600.0,2500.0,3695.0,1
Soyabean,2019-05-09,3650.0,2500.0,3790.0,1
Soyabean,2019-05-10,3740.0,2500.0,3815.0,1
Soyabean,2019-05-11,3700.0,2500.0,3800.0,1
Soyabean,2019-05-13,3630.0,2500.0,3785.0,1
Soyabean,2019-05-14,3650.0,2500.0,3795.0,1
Soyabean,2019-05-15,3750.0,2500.0,3865.0,1
Soyabean,2019-05-16,3750.0,2500.0,3890.0,1
Soyabean,2019-05-17,3750.0,2500.0,3890.0,1
Soyabean,2019-05-20,3650.0,2500.0,3790.0,1
Soyabean,2019-05-21,3650.0,2500.0,3770.0,1
Soyabean,2019-05-22,3650.0,2500.0,3795.0,1
Soyabean,2019-05-23,3650.0,2500.0,3795.0,1
Soyabean,2019-05-24,3700.0,2500.0,3800.0,1
Soyabean,2019-05-25,3700.0,2500.0,3790.0,1
Soyabean,2019-05-27,3730.0,2500.0,3800.0,1
Soyabean,2019-05-28,3700.0,2500.0,3785.0,1
Soyabean,2019-05-29,3700.0,2500.0,3800.0,1
Soyabean,2019-05-30,3700.0,2500.0,3810.0,1
Soyabean,2019-05-31,3700.0,2500.0,3805.0,1
Soyabean,2019-06-01,3715.0,2500.0,3805.0,1
Soyabean,2019-06-04,3700.0,2500.0,3870.0,1
Soyabean,2019-06-05,3640.0,2500.0,3725.0,1
Soyabean,2019-06-06,3650.0,2500.0,3735.0,1
Soyabean,2019-06-07,3650.0,2500.0,3785.0,1
Soyabean,2019-06-08,3600.0,3350.0,3690.0,1
Soyabean,2019-06-10,3650.0,2500.0,3850.0,1
Soyabean,2019-06-11,3550.0,3450.0,3650.0,1
Soyabean,2019-06-12,3650.0,2500.0,3735.0,1
Soyabean,2019-06-13,3660.0,2500.0,3710.0,1
Soyabean,2019-06-14,3640.0,2500.0,3750.0,1
Soyabean,2019-06-15,3650.0,2500.0,3745.0,1
Soyabean,2019-06-21,3500.0,3250.0,3610.0,1
Soyabean,2019-06-24,3560.0,2500.0,3650.0,1
Soyabean,2019-06-25,3600.0,2500.0,3680.0,1
Soyabean,2019-06-26,3575.0,2500.0,3660.0,1
Soyabean,2019-06-27,3650.0,2500.0,3780.0,1
Soyabean,2019-06-28,3570.0,2500.0,3700.0,1
Soyabean,2019-06-29,3570.0,3400.0,3680.0,1
Soyabean,2019-07-01,3620.0,2500.0,3715.0,1
Soyabean,2019-07-02,3620.0,2500.0,3715.0,1
Soyabean,2019-07-03,3520.0,2500.0,3605.0,1
Soyabean,2019-07-04,3565.0,2500.0,3620.0,1
Soyabean,2019-07-05,3500.0,2500.0,3610.0,1
Soyabean,2019-07-06,3500.0,2500.0,3595.0,1
Soyabean,2019-07-08,3480.0,2500.0,3645.0,1
Soyabean,2019-07-09,3300.0,2500.0,3400.0,1
Soyabean,2019-07-10,3400.0,2500.0,3490.0,1
Soyabean,2019-07-11,3400.0,2500.0,3510.0,1
Soyabean,2019-07-12,3450.0,2500.0,3530.0,1
Soyabean,2019-07-15,3570.0,2500.0,3750.0,1
Soyabean,2019-07-16,3500.0,2500.0,3625.0,1
Soyabean,2019-07-17,3530.0,2500.0,3610.0,1
Soyabean,2019-07-18,3530.0,2500.0,3620.0,1
Soyabean,2019-07-19,3560.0,2500.0,3600.0,1
Soyabean,2019-07-20,3500.0,2500.0,3570.0,1
Soyabean,2019-07-22,3500.0,2500.0,3595.0,1
Soyabean,2019-07-23,3500.0,2500.0,3570.0,1
Soyabean,2019-07-24,3500.0,2500.0,3580.0,1
Soyabean,2019-07-25,3500.0,2500.0,3580.0,1
Soyabean,2019-07-26,3500.0,2500.0,3575.0,1
Soyabean,2019-07-29,3500.0,2500.0,3575.0,1
Soyabean,2019-07-30,3500.0,2500.0,3555.0,1
Soyabean,2019-07-31,3470.0,2500.0,3520.0,1
Soyabean,2019-08-02,3450.0,2500.0,3535.0,1
Soyabean,2019-08-03,3450.0,2500.0,3555.0,1
Soyabean,2019-08-05,3480.0,2500.0,3535.0,1
Soyabean,2019-08-06,3450.0,2500.0,3525.0,1
Soyabean,2019-08-07,3450.0,2500.0,3520.0,1
Soyabean,2019-08-08,3475.0,2500.0,3550.0,1
Soyabean,2019-08-09,3500.0,2500.0,3615.0,1
Soyabean,2019-08-13,3500.0,2500.0,3620.0,1
Soyabean,2019-08-14,3500.0,2500.0,3650.0,1
Soyabean,2019-08-16,3500.0,2500.0,3610.0,1
Soyabean,2019-08-17,3530.0,2500.0,3650.0,1
Soyabean,2019-08-19,3550.0,2500.0,3650.0,1
Soyabean,2019-08-20,3550.0,2500.0,3670.0,1
Soyabean,2019-08-21,3550.0,2500.0,3645.0,1
Soyabean,2019-08-22,3550.0,2500.0,3670.0,1
Soyabean,2019-08-23,3550.0,2500.0,3650.0,1
Soyabean,2019-08-26,3550.0,2500.0,3680.0,1
Soyabean,2019-08-27,3600.0,2500.0,3700.0,1
Soyabean,2019-08-28,3650.0,2500.0,3755.0,1
Soyabean,2019-08-29,3600.0,2500.0,3710.0,1
Soyabean,2019-08-31,3600.0,2500.0,3730.0,1
Soyabean,2019-09-03,3600.0,2950.0,3695.0,1
Soyabean,2019-09-04,3600.0,2500.0,3730.0,1
Soyabean,2019-09-05,3600.0,2500.0,3720.0,1
Soyabean,2019-09-06,3600.0,2500.0,3710.0,1
Soyabean,2019-09-07,3600.0,2500.0,3720.0,1
Soyabean,2019-09-09,3600.0,2500.0,3715.0,1
Soyabean,2019-09-10,3600.0,2500.0,3720.0,1
Soyabean,2019-09-11,3750.0,2500.0,3840.0,1
Soyabean,2019-09-13,3725.0,2500.0,3885.0,1
Soyabean,2019-09-16,3825.0,2500.0,3905.0,1
Soyabean,2019-09-17,3830.0,2500.0,3905.0,1
Soyabean,2019-09-18,3830.0,2500.0,3920.0,1
Soyabean,2019-09-19,3750.0,2500.0,3900.0,1
Soyabean,2019-09-20,3750.0,2500.0,3880.0,1
Soyabean,2019-09-21,3750.0,2500.0,3900.0,1
Soyabean,2019-09-23,3800.0,2500.0,3925.0,1
Soyabean,2019-09-24,3900.0,2500.0,4000.0,1
Soyabean,2019-09-25,3900.0,2500.0,4075.0,1
Soyabean,2019-09-26,4100.0,3000.0,4170.0,1
Soyabean,2019-09-27,4100.0,3000.0,4230.0,1
Soyabean,2019-09-30,4200.0,3000.0,4375.0,1
Soyabean,2019-10-01,4000.0,3000.0,4230.0,1
Soyabean,2019-10-03,3900.0,3000.0,4220.0,1
Soyabean,2019-10-04,3800.0,3000.0,4185.0,1
Soyabean,2019-10-07,3600.0,3000.0,4190.0,1
Soyabean,2019-10-08,3600.0,3000.0,4165.0,1
Soyabean,2019-10-09,3500.0,3000.0,4125.0,1
Soyabean,2019-10-10,3600.0,3000.0,4040.0,1
Soyabean,2019-10-11,3600.0,3000.0,4005.0,1
Soyabean,2019-10-14,3500.0,2000.0,3890.0,1
Soyabean,2019-10-15,3500.0,2500.0,3880.0,1
Soyabean,2019-10-16,3500.0,2500.0,3745.0,1
Soyabean,2019-10-17,3500.0,2500.0,3900.0,1
Soyabean,2019-10-18,3500.0,2500.0,3860.0,1
Soyabean,2019-10-19,3500.0,2500.0,3825.0,1
Soyabean,2019-10-21,3500.0,2050.0,3800.0,1
Soyabean,2019-10-22,3500.0,2500.0,3770.0,1
Soyabean,2019-10-23,3500.0,2500.0,3740.0,1
Soyabean,2019-10-24,3500.0,2500.0,3735.0,1
Soyabean,2019-10-30,3500.0,2500.0,4751.0,1
Soyabean,2019-10-31,3500.0,2500.0,3850.0,1
Soyabean,2019-11-01,3500.0,2500.0,3910.0,1
Soyabean,2019-11-02,3600.0,2500.0,3930.0,1
Soyabean,2019-11-04,3600.0,2500.0,3980.0,1
Soyabean,2019-11-05,3600.0,2500.0,4000.0,1
Soyabean,2019-11-06,3600.0,2500.0,3970.0,1
Soyabean,2019-11-08,3700.0,2500.0,4055.0,1
Soyabean,2019-11-11,3700.0,2500.0,3980.0,1
Soyabean,2019-11-12,3600.0,2500.0,3970.0,1
Soyabean,2019-11-13,3700.0,2500.0,4070.0,1
Soyabean,2019-11-14,3700.0,2500.0,4060.0,1
Soyabean,2019-11-15,3700.0,2500.0,3990.0,1
Soyabean,2019-11-16,3700.0,2500.0,3965.0,1
Soyabean,2019-11-18,3700.0,2500.0,4005.0,1
Soyabean,2019-11-19,3700.0,2500.0,3950.0,1
Soyabean,2019-11-20,3800.0,2500.0,3975.0,1
Soyabean,2019-11-21,3800.0,2500.0,4075.0,1
Soyabean,2019-11-23,3800.0,2500.0,4030.0,1
Soyabean,2019-11-25,3800.0,2500.0,4150.0,1
Soyabean,2019-11-27,3750.0,2500.0,3975.0,1
Soyabean,2019-11-28,3750.0,2500.0,3940.0,1
Soyabean,2019-11-29,3800.0,2500.0,4080.0,1
Soyabean,2019-11-30,3800.0,2500.0,4055.0,1
Soyabean,2019-12-02,3800.0,2500.0,4035.0,1
Soyabean,2019-12-03,3800.0,2500.0,4045.0,1
Soyabean,2019-12-04,3800.0,2500.0,4060.0,1
Soyabean,2019-12-05,3800.0,2500.0,4070.0,1
Soyabean,2019-12-06,3800.0,2500.0,4055.0,1
Soyabean,2019-12-07,3900.0,2500.0,4125.0,1
Soyabean,2019-12-09,3900.0,2500.0,4140.0,1
Soyabean,2019-12-10,3900.0,2500.0,4205.0,1
Soyabean,2019-12-11,3900.0,2500.0,4165.0,1
Soyabean,2019-12-12,3900.0,2500.0,4175.0,1
Soyabean,2019-12-13,3900.0,2500.0,4255.0,1
Soyabean,2019-12-16,4050.0,2500.0,4235.0,1
Soyabean,2019-12-17,4050.0,2500.0,4250.0,1
Soyabean,2019-12-18,4050.0,2500.0,4300.0,1
Soyabean,2019-12-19,4050.0,2500.0,4305.0,1
Soyabean,2019-12-21,4210.0,2500.0,4340.0,1
Soyabean,2019-12-23,4215.0,2500.0,4385.0,1
Soyabean,2019-12-24,4330.0,2500.0,4470.0,1
Soyabean,2019-12-27,4300.0,2500.0,4540.0,1
Soyabean,2019-12-30,4350.0,2500.0,4515.0,1
Soyabean,2019-12-31,4350.0,2500.0,4530.0,1
Soyabean,2020-01-01,4350.0,2500.0,4505.0,1
Soyabean,2020-01-02,4350.0,2500.0,4500.0,1
Soyabean,2020-01-03,4350.0,2500.0,4500.0,1
Soyabean,2020-01-04,4300.0,2500.0,4455.0,1
Soyabean,2020-01-06,4300.0,2500.0,4405.0,1
Soyabean,2020-01-07,4280.0,2500.0,4360.0,1
Soyabean,2020-01-08,4250.0,2500.0,4325.0,1
Soyabean,2020-01-09,4250.0,2500.0,4370.0,1
Soyabean,2020-01-10,4350.0,2500.0,4470.0,1
Soyabean,2020-01-13,4330.0,2500.0,4420.0,1
Soyabean,2020-01-14,4330.0,2500.0,4435.0,1
Soyabean,2020-01-16,4300.0,2500.0,4490.0,1
Soyabean,2020-01-17,4400.0,2500.0,4550.0,1
Soyabean,2020-01-18,4315.0,2500.0,4365.0,1
Soyabean,2020-01-20,4300.0,2500.0,4330.0,1
Soyabean,2020-01-21,4150.0,2500.0,4390.0,1
Soyabean,2020-01-22,4060.0,2500.0,4275.0,1
Soyabean,2020-01-23,4050.0,2500.0,4250.0,1
Soyabean,2020-01-27,3950.0,2500.0,4165.0,1
Soyabean,2020-01-28,4000.0,2500.0,4045.0,1
Soyabean,2020-01-29,4000.0,2500.0,4080.0,1
Soyabean,2020-01-30,4000.0,2500.0,4115.0,1
Soyabean,2020-02-03,3950.0,2500.0,4130.0,1
Soyabean,2020-02-04,3950.0,2500.0,4145.0,1
Soyabean,2020-02-07,4150.0,2500.0,4225.0,1
Soyabean,2020-02-08,4000.0,2500.0,4180.0,1
Soyabean,2020-02-09,4150.0,2500.0,4300.0,1
Soyabean,2020-02-10,4050.0,2500.0,4175.0,1
Soyabean,2020-02-11,4000.0,2500.0,4055.0,1
Soyabean,2020-02-12,3800.0,2500.0,4040.0,1
Soyabean,2020-02-13,3800.0,2500.0,4070.0,1
Soyabean,2020-02-14,3800.0,2500.0,4105.0,1
Soyabean,2020-02-15,4030.0,2500.0,4030.0,1
Soyabean,2020-02-17,4030.0,2500.0,4030.0,1
Soyabean,2020-02-18,4020.0,2500.0,4035.0,1
Soyabean,2020-02-19,3800.0,2500.0,4030.0,1
Soyabean,2020-02-20,4000.0,2500.0,4055.0,1
Soyabean,2020-02-24,3900.0,2500.0,4035.0,1
Soyabean,2020-02-25,3800.0,2500.0,4090.0,1
Soyabean,2020-02-26,3800.0,2500.0,4005.0,1
Soyabean,2020-02-27,3800.0,2500.0,3975.0,1
Soyabean,2020-02-28,3775.0,2500.0,3980.0,1
Soyabean,2020-02-29,3700.0,2500.0,3805.0,1
Soyabean,2020-03-03,3675.0,2500.0,3790.0,1
Soyabean,2020-03-04,3700.0,2500.0,3800.0,1
Soyabean,2020-03-05,3775.0,2500.0,3835.0,1
Soyabean,2020-03-06,3700.0,2500.0,3880.0,1
Soyabean,2020-03-07,3800.0,2500.0,3935.0,1
Soyabean,2020-03-09,3775.0,2500.0,3870.0,1
Soyabean,2020-03-11,3650.0,2500.0,3755.0,1
Soyabean,2020-03-12,3550.0,2500.0,3680.0,1
Soyabean,2020-03-13,3590.0,2500.0,3680.0,1
Soyabean,2020-03-16,3590.0,2500.0,3700.0,1
Soyabean,2020-03-17,3515.0,2500.0,3545.0,1
Soyabean,2020-03-18,3500.0,2500.0,3635.0,1
Soyabean,2020-03-19,3500.0,2500.0,3600.0,1
Soyabean,2020-03-20,3500.0,2500.0,3675.0,1
Soyabean,2020-03-21,3615.0,2500.0,3665.0,1
Soyabean,2020-05-18,3200.0,3200.0,3200.0,1
Soyabean,2020-05-24,3500.0,3400.0,3600.0,1
Soyabean,2020-05-27,3600.0,3600.0,3700.0,1
Soyabean,2020-05-29,3700.0,3700.0,3700.0,1
Soyabean,2020-05-30,3700.0,3700.0,3700.0,1
Soyabean,2020-06-03,3100.0,3100.0,3100.0,1
Soyabean,2020-06-04,2500.0,2500.0,2500.0,1
Soyabean,2020-06-05,3600.0,3230.0,3750.0,1
Soyabean,2020-06-06,3725.0,3400.0,3750.0,1
Soyabean,2020-06-08,3600.0,3400.0,3700.0,1
Soyabean,2020-06-09,3700.0,3500.0,3760.0,1
Soyabean,2020-06-10,3700.0,3500.0,3760.0,1
Soyabean,2020-06-11,3760.0,3500.0,3760.0,1
Soyabean,2020-06-12,5300.0,4850.0,5500.0,1
Soyabean,2020-06-13,3750.0,2330.0,3770.0,1
Soyabean,2020-06-14,3550.0,3400.0,3685.0,1
Soyabean,2020-06-15,3660.0,3550.0,3700.0,1
Soyabean,2020-06-16,3650.0,3050.0,3700.0,1
Soyabean,2020-06-17,3550.0,3400.0,3700.0,1
Soyabean,2020-06-18,3550.0,3150.0,3675.0,1
Soyabean,2020-06-19,3600.0,2700.0,3675.0,1
Soyabean,2020-06-20,3650.0,3250.0,3700.0,1
Soyabean,2020-06-22,3650.0,3250.0,3675.0,1
Soyabean,2020-06-23,3650.0,3250.0,3710.0,1
Soyabean,2020-06-24,3550.0,3450.0,3650.0,1
Soyabean,2020-06-25,3650.0,2650.0,3750.0,1
Soyabean,2020-06-26,3650.0,2650.0,3755.0,1
Soyabean,2020-06-27,3650.0,2650.0,3755.0,1
Soyabean,2020-06-29,3600.0,2850.0,3750.0,1
Soyabean,2020-06-30,3600.0,2950.0,3680.0,1
Soyabean,2020-07-01,3650.0,2650.0,3800.0,1
Soyabean,2020-07-02,3600.0,2650.0,3725.0,1
Soyabean,2020-07-03,3600.0,2650.0,3725.0,1
Soyabean,2020-07-04,3500.0,1550.0,3670.0,1
Soyabean,2020-07-06,3550.0,2650.0,3650.0,1
Soyabean,2020-07-07,3500.0,2250.0,3650.0,1
Soyabean,2020-07-08,3500.0,2450.0,3630.0,1
Soyabean,2020-07-09,3500.0,2550.0,3650.0,1
Soyabean,2020-07-10,3470.0,3000.0,3690.0,1
Soyabean,2020-07-11,3580.0,2500.0,3630.0,1
Soyabean,2020-07-13,3500.0,2250.0,3610.0,1
Soyabean,2020-07-14,3500.0,2250.0,3600.0,1
Soyabean,2020-07-15,3500.0,2650.0,3610.0,1
Soyabean,2020-07-17,3500.0,1550.0,3650.0,1
Soyabean,2020-07-18,3520.0,2250.0,3695.0,1
Soyabean,2020-07-21,3500.0,2250.0,3630.0,1
Soyabean,2020-07-22,3550.0,2250.0,3660.0,1
Soyabean,2020-07-24,3630.0,2000.0,3695.0,1
Soyabean,2020-07-25,3635.0,1500.0,3710.0,1
Soyabean,2020-07-27,3550.0,2350.0,3670.0,1
Soyabean,2020-07-28,3550.0,3550.0,3550.0,1
Soyabean,2020-07-29,3550.0,2750.0,3650.0,1
Soyabean,2020-07-30,3550.0,2650.0,3670.0,1
Soyabean,2020-07-31,3550.0,2650.0,3660.0,1
Soyabean,2020-08-02,3615.0,1000.0,3660.0,1
Soyabean,2020-08-04,3500.0,2550.0,3650.0,1
Soyabean,2020-08-05,3500.0,2550.0,3650.0,1
Soyabean,2020-08-06,3600.0,2550.0,3710.0,1
Soyabean,2020-08-07,3650.0,2650.0,3820.0,1
Soyabean,2020-08-08,3740.0,1405.0,3800.0,1
Soyabean,2020-08-10,3820.0,2650.0,3820.0,1
Soyabean,2020-08-11,3650.0,3650.0,3660.0,1
Soyabean,2020-08-13,3650.0,2850.0,3810.0,1
Soyabean,2020-08-14,3740.0,1450.0,3750.0,1
Soyabean,2020-08-17,3600.0,2650.0,3805.0,1
Soyabean,2020-08-18,3550.0,2650.0,3730.0,1
Soyabean,2020-08-20,3550.0,2750.0,3780.0,1
Soyabean,2020-08-21,3600.0,2750.0,3780.0,1
Soyabean,2020-08-24,3550.0,2450.0,3750.0,1
Soyabean,2020-08-25,3600.0,2650.0,3750.0,1
Soyabean,2020-08-26,3770.0,2180.0,3810.0,1
Soyabean,2020-08-27,3790.0,1330.0,3860.0,1
Soyabean,2020-08-28,3860.0,1500.0,3905.0,1
Soyabean,2020-08-29,3045.0,2200.0,3925.0,1
Soyabean,2020-08-31,3920.0,1035.0,3950.0,1
Soyabean,2020-09-08,3500.0,2850.0,3760.0,1
Soyabean,2020-09-09,3400.0,2850.0,3585.0,1
Soyabean,2020-09-10,3740.0,1500.0,3745.0,1
Soyabean,2020-09-11,3650.0,2650.0,3810.0,1
Soyabean,2020-09-12,3000.0,1650.0,3810.0,1
Soyabean,2020-09-14,3650.0,2650.0,3860.0,1
Soyabean,2020-09-15,3650.0,2000.0,3810.0,1
Soyabean,2020-09-16,3650.0,1850.0,3860.0,1
Soyabean,2020-09-18,3650.0,2450.0,3850.0,1
Soyabean,2020-09-19,3750.0,2850.0,3995.0,1
Soyabean,2020-09-21,3550.0,1950.0,3720.0,1
Soyabean,2020-09-22,3800.0,1550.0,4125.0,1
Soyabean,2020-09-23,2200.0,1525.0,4005.0,1
Soyabean,2020-10-08,3550.0,2200.0,3770.0,1
Soyabean,2020-10-10,2300.0,2150.0,4065.0,1
Soyabean,2020-10-11,3600.0,2150.0,3835.0,1
Soyabean,2020-10-12,2700.0,1300.0,4115.0,1
Soyabean,2020-10-13,3650.0,2535.0,4035.0,1
Soyabean,2020-10-14,3650.0,2550.0,4080.0,1
Soyabean,2020-10-15,3700.0,2850.0,4190.0,1
Soyabean,2020-10-19,3400.0,1500.0,4095.0,1
Soyabean,2020-10-20,2800.0,1500.0,4145.0,1
Soyabean,2020-10-26,4270.0,2065.0,4270.0,1
Soyabean,2020-10-27,3680.0,1800.0,4295.0,1
Soyabean,2020-10-28,3390.0,1800.0,4295.0,1
Soyabean,2020-11-02,4150.0,2850.0,4350.0,1
Soyabean,2020-11-04,4150.0,3050.0,4390.0,1
Soyabean,2020-11-05,3000.0,1800.0,4370.0,1
Soyabean,2020-11-06,3200.0,1900.0,4470.0,1
Soyabean,2020-11-09,3000.0,1700.0,4390.0,1
Soyabean,2020-11-10,3400.0,1800.0,4375.0,1
Soyabean,2020-11-21,3400.0,1800.0,4600.0,1
Soyabean,2020-11-23,3200.0,1800.0,4655.0,1
Soyabean,2020-11-24,3300.0,1700.0,4430.0,1
Soyabean,2020-11-25,4040.0,1700.0,4410.0,1
Soyabean,2020-12-01,3650.0,1445.0,4450.0,1
Soyabean,2020-12-02,3600.0,1700.0,4395.0,1
Soyabean,2020-12-03,3750.0,1490.0,4400.0,1
Soyabean,2020-12-04,3500.0,1700.0,4500.0,1
Soyabean,2020-12-05,3800.0,1750.0,4410.0,1
Soyabean,2020-12-07,3705.0,1700.0,4430.0,1
